File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Projected.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.1.mm2,Volume.Diameter.Range.1.mm3
POEM2021_T007_L032_2023.05.25_092642_032_IAC.png,Full,24,12,23.736105,0.505559,2.764564,0.127381,0.111435,0.431164,48.626738,0.381211,9.412826,0.197,23.736105,2.996195,9.412826,0.381211
POEM2021_T007_L032_2023.06.19_094901_033_IAC.png,Full,36,60,48.091329,1.247626,5.403716,0.132165,0.120869,0.40653,89.528403,0.810214,19.881486,0.207,48.091329,6.328474,19.881486,0.810214
POEM2021_T007_L034_2022.09.01_095945_026_IAC.png,Full,43,21,62.610749,0.335406,4.382852,0.076312,0.067568,0.333759,124.531466,0.371804,14.961433,0.394,62.610749,4.762372,14.961433,0.371804
POEM2021_T007_L034_2022.10.12_094609_027_IAC.png,Full,46,19,60.100782,0.316136,4.241554,0.077124,0.067568,0.291717,119.34185,0.366867,14.538232,0.343,60.100782,4.626501,14.538232,0.366867
POEM2021_T007_L034_2022.11.08_114445_028_IAC.png,Full,44,22,74.747387,0.294325,5.421247,0.079053,0.068906,0.326569,148.156772,0.470926,18.550209,0.413,74.747387,5.904328,18.550209,0.470926
POEM2021_T007_L034_2023.02.15_103141_029_IAC.png,Full,48,30,74.36704,0.403405,5.740047,0.085824,0.072772,0.314316,145.615573,0.568785,20.030542,0.385,74.36704,6.375532,20.030542,0.568785
POEM2021_T007_L034_2023.03.29_104725_030_ABC.png,Full,50,22,68.145528,0.322839,4.933711,0.078152,0.068906,0.290147,136.173392,0.409289,16.683423,0.363,68.145528,5.310111,16.683423,0.409289
POEM2021_T007_L034_2023.04.21_093139_031_IAC.png,Full,43,25,54.106399,0.462053,3.784879,0.076434,0.067568,0.27826,107.913581,0.311169,12.940493,0.394,54.106399,4.1187,12.940493,0.311169
POEM2021_T007_L034_2023.05.25_092652_032_IAC.png,Full,42,22,63.640993,0.345689,4.482012,0.07571,0.067568,0.278588,126.445739,0.360665,15.136117,0.334,63.640993,4.817976,15.136117,0.360665
POEM2021_T007_L034_2023.06.19_094911_033_IAC.png,Full,63,57,113.312107,0.503035,9.164627,0.088072,0.081081,0.303678,223.295273,0.846792,31.422227,0.394,113.312107,10.000843,31.422227,0.846792
POEM2021_T007_L036_2022.09.01_095954_026_IAC.png,Full,51,24,88.768404,0.270366,5.723338,0.068487,0.067568,0.188221,177.691287,0.36556,19.155404,0.316,88.768404,6.096382,19.155404,0.36556
POEM2021_T007_L036_2022.10.12_094619_027_IAC.png,Full,51,28,78.388529,0.357195,5.204438,0.070448,0.067568,0.193484,156.747101,0.337833,17.424627,0.377,78.388529,5.546431,17.424627,0.337833
POEM2021_T007_L036_2022.11.08_114454_028_IAC.png,Full,35,25,60.101875,0.41596,4.147462,0.073092,0.068906,0.209786,120.756282,0.276188,13.813844,0.316,60.101875,4.397083,13.813844,0.276188
POEM2021_T007_L036_2023.02.15_103151_029_IAC.png,Full,34,20,56.278963,0.355373,3.90189,0.07462,0.072772,0.202703,112.57795,0.269843,13.174842,0.363,56.278963,4.193682,13.174842,0.269843
POEM2021_T007_L036_2023.03.29_104736_030_ABC.png,Full,44,13,55.596298,0.233829,3.615961,0.069047,0.067568,0.202703,112.053784,0.22937,12.055285,0.351,55.596298,3.837316,12.055285,0.22937
POEM2021_T007_L036_2023.04.21_093148_031_IAC.png,Full,35,5,51.175478,0.097703,3.318846,0.067266,0.067568,0.204497,104.480378,0.200638,10.843391,0.305,51.175478,3.450974,10.843391,0.200638
POEM2021_T007_L036_2023.05.25_092702_032_IAC.png,Full,36,11,51.529512,0.21347,3.27132,0.066658,0.067568,0.193484,103.632024,0.20094,10.851007,0.322,51.529512,3.453208,10.851007,0.20094
POEM2021_T007_L036_2023.06.19_094922_033_IAC.png,Full,43,26,72.211913,0.360051,5.27406,0.07895,0.072772,0.239078,144.60018,0.403985,17.734127,0.418,72.211913,5.644948,17.734127,0.403985
POEM2021_T007_L038_2022.09.01_100002_026_IAC.png,Full,66,84,157.775265,0.532403,11.473521,0.078706,0.076444,0.230127,309.782035,0.851313,39.005144,0.468,157.775265,12.414363,39.005144,0.851313
POEM2021_T007_L038_2022.10.12_094629_027_IAC.png,Full,72,67,147.520798,0.454173,11.110163,0.081256,0.078797,0.297297,291.405239,0.833701,37.639897,0.412,147.520798,11.980377,37.639897,0.833701
POEM2021_T007_L038_2022.11.08_114503_028_IAC.png,Full,80,47,139.434839,0.337075,10.158601,0.07866,0.076444,0.269255,275.885296,0.746861,34.438619,0.465,139.434839,10.961181,34.438619,0.746861
POEM2021_T007_L038_2023.02.15_103200_029_IAC.png,Full,83,51,126.789083,0.402243,8.958638,0.075324,0.076444,0.200893,253.04006,0.608454,29.938859,0.46,126.789083,9.52906,29.938859,0.608454
POEM2021_T007_L038_2023.03.29_104746_030_ABC.png,Full,65,40,112.937771,0.354177,8.067202,0.075911,0.072772,0.176195,226.018827,0.550887,26.892647,0.381,112.937771,8.558646,26.892647,0.550887
POEM2021_T007_L038_2023.04.21_093157_031_IAC.png,Full,79,61,119.24459,0.511554,8.29086,0.074111,0.072772,0.256757,237.537986,0.559864,27.745527,0.415,119.24459,8.830316,27.745527,0.559864
POEM2021_T007_L038_2023.05.25_092713_032_IAC.png,Full,78,25,109.297923,0.228733,7.563276,0.073297,0.072772,0.213667,219.949399,0.504183,25.194209,0.441,109.297923,8.018594,25.194209,0.504183
POEM2021_T007_L038_2023.06.19_094932_033_IAC.png,Full,84,41,110.857944,0.369843,7.653534,0.074669,0.067568,0.230127,220.83587,0.566589,25.818376,0.376,110.857944,8.217082,25.818376,0.566589
POEM2021_T007_L040_2022.09.01_100012_026_IAC.png,Full,66,100,194.772891,0.513418,15.886368,0.091303,0.078797,0.386968,374.369953,1.505631,55.574471,0.427,194.772891,17.689903,55.574471,1.505631
POEM2021_T007_L040_2022.10.12_094639_027_IAC.png,Full,61,74,177.333583,0.417293,14.784879,0.092003,0.081081,0.389789,344.290768,1.363464,51.095839,0.44,177.333583,16.263339,51.095839,1.363464
POEM2021_T007_L040_2022.11.08_114512_028_IAC.png,Full,65,77,178.35801,0.431716,14.546247,0.089991,0.078797,0.381503,347.271987,1.304547,50.197074,0.412,178.35801,15.977056,50.197074,1.304547
POEM2021_T007_L040_2023.02.15_103210_029_IAC.png,Full,73,75,177.756096,0.421926,14.163075,0.087182,0.078797,0.346379,349.039938,1.217284,48.463326,0.426,177.756096,15.425968,48.463326,1.217284
POEM2021_T007_L040_2023.03.29_104756_030_ABC.png,Full,77,70,173.368347,0.403765,13.936496,0.088454,0.078797,0.31807,338.84004,1.239259,47.998474,0.424,173.368347,15.276257,47.998474,1.239259
POEM2021_T007_L040_2023.04.21_093206_031_IAC.png,Full,79,77,166.646258,0.462057,12.940513,0.085722,0.078797,0.291717,324.882746,1.117751,44.651059,0.422,166.646258,14.212486,44.651059,1.117751
POEM2021_T007_L040_2023.05.25_092724_032_IAC.png,Full,89,78,161.087339,0.484209,11.73845,0.079312,0.072772,0.23639,317.683246,0.893899,40.009927,0.422,161.087339,12.735168,40.009927,0.893899
POEM2021_T007_L040_2023.06.19_094942_033_IAC.png,Full,52,34,106.586076,0.318991,7.223475,0.073109,0.067568,0.271954,212.244309,0.497412,24.386217,0.399,106.586076,7.762374,24.386217,0.497412
POEM2021_T007_L042_2022.09.01_100024_026_IAC.png,Full,73,79,186.398864,0.423822,16.203661,0.098005,0.081081,0.408993,359.68024,1.763363,56.959123,0.422,186.398864,18.130264,56.959123,1.763363
POEM2021_T007_L042_2022.10.12_094648_027_IAC.png,Full,82,84,179.065984,0.469101,15.016572,0.093006,0.085467,0.308156,347.463288,1.401903,52.146877,0.455,179.065984,16.598479,52.146877,1.401903
POEM2021_T007_L042_2022.11.08_114522_028_IAC.png,Full,76,94,182.632111,0.514696,14.59811,0.088444,0.081081,0.311984,357.210935,1.29173,50.509575,0.415,182.632111,16.077697,50.509575,1.29173
POEM2021_T007_L042_2023.02.15_103224_029_IAC.png,Full,66,60,169.32918,0.354339,13.625913,0.088299,0.078797,0.329907,334.057062,1.211699,46.744823,0.417,169.32918,14.879339,46.744823,1.211699
POEM2021_T007_L042_2023.03.29_104806_030_ABC.png,Full,84,77,139.856102,0.550566,10.796886,0.08421,0.078797,0.338648,276.170606,0.901352,36.929714,0.375,139.856102,11.755093,36.929714,0.901352
POEM2021_T007_L042_2023.04.21_093216_031_IAC.png,Full,89,72,132.89433,0.541784,9.721284,0.08011,0.076444,0.321213,262.626915,0.777654,33.471907,0.393,132.89433,10.653664,33.471907,0.777654
POEM2021_T007_L042_2023.05.25_092734_032_IAC.png,Full,78,55,117.637997,0.467536,8.485254,0.078241,0.072772,0.285068,234.668914,0.639979,28.92063,0.384,117.637997,9.205138,28.92063,0.639979
POEM2021_T007_L042_2023.06.19_094951_033_IAC.png,Full,82,44,104.309061,0.421823,7.25452,0.074545,0.072772,0.275623,210.452516,0.507401,24.442739,0.395,104.309061,7.779781,24.442739,0.507401
POEM2021_T008_L008_2022.09.01_100126_026_IAC.png,Full,52,17,37.541026,0.452838,3.048484,0.099053,0.067568,0.646675,73.625891,0.531403,11.681612,0.256,37.541026,3.717985,11.681612,0.531403
POEM2021_T008_L008_2022.10.12_094735_027_IAC.png,Full,29,18,27.12498,0.663595,2.467084,0.093952,0.081081,0.474707,56.915565,0.26235,7.953918,0.39,27.12498,2.531811,7.953918,0.26235
POEM2021_T008_L008_2022.11.08_114608_028_IAC.png,Full,12,2,14.893986,0.134282,2.028762,0.148719,0.108108,0.922291,31.784343,0.474151,6.93331,0.309,14.893986,2.206941,6.93331,0.474151
POEM2021_T008_L008_2023.02.15_103322_029_IAC.png,Full,12,4,11.219222,0.356531,0.691518,0.067584,0.067568,0.223688,22.433526,0.047901,2.387649,0.102,11.219222,0.760012,2.387649,0.047901
POEM2021_T008_L008_2023.03.29_104922_030_ABC.png,Full,30,48,45.096233,1.06439,9.966536,0.289503,0.154078,0.998995,74.973256,5.661807,41.448733,0.261,45.096233,13.193541,41.448733,5.661807
POEM2021_T008_L008_2023.04.21_093255_031_IAC.png,Full,39,60,58.745933,1.021347,12.746393,0.298953,0.214942,1.004464,95.620756,7.294463,54.963433,0.348,58.745933,17.494371,54.963433,7.294463
POEM2021_T008_L008_2023.05.25_092833_032_IAC.png,Full,56,132,98.184161,1.344412,16.660336,0.234281,0.151086,1.015583,164.34061,7.869234,72.338943,0.341,98.184161,23.023622,72.338943,7.869234
POEM2021_T008_L008_2023.06.19_095121_033_IAC.png,Full,23,53,37.461249,1.414795,6.257715,0.244796,0.169324,1.016033,59.107643,2.887477,28.494435,0.151,37.461249,9.07006,28.494435,2.887477
POEM2021_T008_L010_2022.09.01_100134_026_IAC.png,Full,91,116,96.507655,1.201977,8.891572,0.101961,0.081081,0.368847,187.865412,1.09168,31.225894,0.366,96.507655,9.93822,31.225894,1.09168
POEM2021_T008_L010_2022.10.12_094744_027_IAC.png,Full,133,94,137.437041,0.68395,13.280634,0.104894,0.085467,0.435798,273.629898,1.65428,45.4536,0.424,137.437041,14.463978,45.4536,1.65428
POEM2021_T008_L010_2022.11.08_114616_028_IAC.png,Full,144,101,160.165977,0.630596,15.187454,0.102845,0.085467,0.399278,316.136975,1.806183,52.134866,0.429,160.165977,16.593874,52.134866,1.806183
POEM2021_T008_L010_2023.02.15_103334_029_IAC.png,Full,123,105,118.378717,0.886984,11.062683,0.102633,0.082199,0.404955,234.053907,1.355032,38.477184,0.392,118.378717,12.246118,38.477184,1.355032
POEM2021_T008_L010_2023.03.29_104931_030_ABC.png,Full,111,118,126.613268,0.931972,15.149653,0.131367,0.105544,0.381503,246.856162,2.310867,52.338644,0.401,126.613268,16.659908,52.338644,2.310867
POEM2021_T008_L010_2023.04.21_093306_031_IAC.png,Full,96,103,129.141682,0.797574,15.679145,0.133352,0.111435,0.355485,251.69883,2.325954,54.066629,0.423,129.141682,17.209039,54.066629,2.325954
POEM2021_T008_L010_2023.05.25_092844_032_IAC.png,Full,132,174,186.007398,0.935447,19.955031,0.119314,0.09838,0.359063,357.468223,2.621134,70.003483,0.432,186.007398,22.281509,70.003483,2.621134
POEM2021_T008_L010_2023.06.19_095132_033_IAC.png,Full,133,132,153.386615,0.860571,15.026936,0.107854,0.097447,0.399049,300.824986,1.789924,52.026674,0.433,153.386615,16.560605,52.026674,1.789924
POEM2021_T008_L012_2022.09.01_100143_026_IAC.png,Full,82,44,82.438958,0.533728,6.171841,0.081572,0.078797,0.246598,165.016048,0.503875,21.123075,0.396,82.438958,6.723684,21.123075,0.503875
POEM2021_T008_L012_2022.10.12_094754_027_IAC.png,Full,80,64,86.045702,0.743791,7.276205,0.090722,0.082199,0.258175,173.044305,0.643607,24.574503,0.365,86.045702,7.821723,24.574503,0.643607
POEM2021_T008_L012_2022.11.08_114625_028_IAC.png,Full,95,71,91.128402,0.77912,7.463477,0.0883,0.082199,0.273628,182.585931,0.646893,25.27798,0.385,91.128402,8.045844,25.27798,0.646893
POEM2021_T008_L012_2023.02.15_103344_029_IAC.png,Full,68,23,72.651324,0.316581,6.821631,0.100573,0.081081,0.253896,146.494835,0.725212,22.815467,0.359,72.651324,7.261804,22.815467,0.725212
POEM2021_T008_L012_2023.03.29_104941_030_ABC.png,Full,85,61,95.49269,0.638792,9.834414,0.11442,0.090651,0.465383,187.030249,1.277997,34.220402,0.381,95.49269,10.892305,34.220402,1.277997
POEM2021_T008_L012_2023.04.21_093315_031_IAC.png,Full,95,87,124.412902,0.699284,16.488404,0.151621,0.108108,0.663402,237.931914,3.497862,59.060762,0.43,124.412902,18.799237,59.060762,3.497862
POEM2021_T008_L012_2023.05.25_092853_032_IAC.png,Full,120,146,160.119039,0.911822,18.045289,0.133938,0.105544,0.582964,297.748296,3.162335,67.149755,0.426,160.119039,21.374431,67.149755,3.162335
POEM2021_T008_L012_2023.06.19_095143_033_IAC.png,Full,83,107,116.525976,0.91825,12.484523,0.128377,0.094595,1.064484,220.604805,2.58756,46.733829,0.384,116.525976,14.87584,46.733829,2.58756
POEM2021_T008_L014_2022.09.01_100152_026_IAC.png,Full,156,167,283.212593,0.589663,26.679465,0.106425,0.082199,0.602072,539.85868,3.774355,95.429189,0.476,283.212593,30.376054,95.429189,3.774355
POEM2021_T008_L014_2022.10.12_094803_027_IAC.png,Full,156,162,259.838946,0.623463,27.587427,0.120303,0.095555,0.595975,492.985593,4.437323,99.154629,0.44,259.838946,31.561314,99.154629,4.437323
POEM2021_T008_L014_2022.11.08_114634_028_IAC.png,Full,155,178,267.669027,0.665,28.451744,0.120089,0.095555,0.683869,507.569824,4.599986,101.990733,0.441,267.669027,32.464271,101.990733,4.599986
POEM2021_T008_L014_2023.02.15_103355_029_IAC.png,Full,188,190,266.419411,0.713161,28.009998,0.119215,0.095555,0.556028,505.230785,4.142958,100.408408,0.454,266.419411,31.960989,100.408408,4.142958
POEM2021_T008_L014_2023.03.29_104952_030_ABC.png,Full,187,171,255.483123,0.66932,26.90116,0.116938,0.095555,0.528584,490.974426,3.761714,94.66336,0.484,255.483123,30.131114,94.66336,3.761714
POEM2021_T008_L014_2023.04.21_093324_031_IAC.png,Full,200,256,301.187188,0.84997,37.595827,0.143121,0.114666,0.586711,559.268224,6.755219,136.134738,0.496,301.187188,43.331864,136.134738,6.755219
POEM2021_T008_L014_2023.05.25_092903_032_IAC.png,Full,192,338,329.572479,1.025571,42.041864,0.15272,0.11546,0.785646,600.610178,8.887444,158.090026,0.517,329.572479,50.319294,158.090026,8.887444
POEM2021_T008_L014_2023.06.19_095153_033_IAC.png,Full,236,352,349.360127,1.007556,36.420699,0.121418,0.095555,0.689189,651.035969,5.778411,133.059208,0.513,349.360127,42.350962,133.059208,5.778411
POEM2021_T008_L016_2022.09.01_100201_026_IAC.png,Full,131,123,202.787163,0.606547,15.682524,0.085434,0.076444,0.369095,396.336721,1.446358,54.204642,0.506,202.787163,17.253486,54.204642,1.446358
POEM2021_T008_L016_2022.10.12_094813_027_IAC.png,Full,143,116,182.066788,0.637129,15.639564,0.09549,0.081081,0.404955,357.175446,1.651115,54.335127,0.475,182.066788,17.294239,54.335127,1.651115
POEM2021_T008_L016_2022.11.08_114642_028_IAC.png,Full,127,98,180.995296,0.541451,15.673713,0.096785,0.085467,0.486486,353.030776,1.677821,54.715103,0.443,180.995296,17.413639,54.715103,1.677821
POEM2021_T008_L016_2023.02.15_103405_029_IAC.png,Full,133,121,164.741597,0.734484,13.709688,0.091039,0.081081,0.391892,325.63781,1.267889,46.916263,0.418,164.741597,14.932354,46.916263,1.267889
POEM2021_T008_L016_2023.03.29_105002_030_ABC.png,Full,126,104,150.866311,0.689352,12.452657,0.09031,0.081081,0.327128,298.736881,1.125964,42.71099,0.403,150.866311,13.594358,42.71099,1.125964
POEM2021_T008_L016_2023.04.21_093332_031_IAC.png,Full,140,113,156.486156,0.722109,13.361213,0.096396,0.085467,0.500183,307.276983,1.401927,47.066475,0.435,156.486156,14.980168,47.066475,1.401927
POEM2021_T008_L016_2023.05.25_092913_032_IAC.png,Full,134,117,164.552874,0.711018,13.946539,0.094971,0.085467,0.487237,322.771045,1.415676,48.870944,0.409,164.552874,15.554555,48.870944,1.415676
POEM2021_T008_L016_2023.06.19_095203_033_IAC.png,Full,132,120,176.829046,0.678622,13.235482,0.082406,0.076444,0.287301,346.751135,1.10028,45.572144,0.41,176.829046,14.506064,45.572144,1.10028
POEM2021_T008_L018_2022.09.01_100210_026_IAC.png,Full,107,160,238.776855,0.670082,22.176954,0.105974,0.085467,0.369095,449.460175,2.803469,79.075733,0.461,238.776855,25.167477,79.075733,2.803469
POEM2021_T008_L018_2022.10.12_094822_027_IAC.png,Full,124,204,252.035117,0.809411,27.670928,0.128992,0.09838,0.544747,465.874996,4.522628,101.516913,0.457,252.035117,32.311255,101.516913,4.522628
POEM2021_T008_L018_2022.11.08_114652_028_IAC.png,Full,125,196,249.180274,0.786579,27.987491,0.131627,0.09838,0.527027,460.550624,4.731638,102.3275,0.432,249.180274,32.57127,102.3275,4.731638
POEM2021_T008_L018_2023.02.15_103415_029_IAC.png,Full,127,143,228.282651,0.626416,23.554054,0.120473,0.095555,0.53817,428.221569,3.589034,85.869641,0.437,228.282651,27.332768,85.869641,3.589034
POEM2021_T008_L018_2023.03.29_105013_030_ABC.png,Full,123,133,216.470605,0.614402,22.718727,0.121505,0.097447,0.584684,405.37215,3.410153,82.015253,0.445,216.470605,26.106266,82.015253,3.410153
POEM2021_T008_L018_2023.04.21_093341_031_IAC.png,Full,131,209,241.397703,0.865791,26.266298,0.127924,0.102916,0.605701,446.385251,4.189542,95.927149,0.45,241.397703,30.531848,95.927149,4.189542
POEM2021_T008_L018_2023.05.25_092923_032_IAC.png,Full,145,157,242.035589,0.648665,24.428734,0.116155,0.094595,0.65551,457.223816,3.647932,87.642768,0.459,242.035589,27.896975,87.642768,3.647932
POEM2021_T008_L018_2023.06.19_095214_033_IAC.png,Full,120,169,239.362553,0.706042,22.047571,0.106574,0.085467,0.502913,446.330947,2.928542,79.622521,0.46,239.362553,25.344051,79.622521,2.928542
POEM2021_T008_L020_2022.09.01_100219_026_IAC.png,Full,141,223,357.888895,0.623098,32.022781,0.103585,0.085467,0.453257,669.486552,3.980241,115.396891,0.497,357.888895,36.731584,115.396891,3.980241
POEM2021_T008_L020_2022.10.12_094831_027_IAC.png,Full,145,249,373.197541,0.667207,37.030588,0.116357,0.094595,0.473745,691.019551,5.300268,134.821835,0.569,373.197541,42.915123,134.821835,5.300268
POEM2021_T008_L020_2022.11.08_114701_028_IAC.png,Full,133,247,390.773075,0.63208,39.964984,0.119321,0.095555,0.491899,722.223384,5.770728,144.947895,0.586,390.773075,46.135719,144.947895,5.770728
POEM2021_T008_L020_2023.02.15_103452_029_IAC.png,Full,162,246,384.863698,0.639187,37.459688,0.113006,0.094595,0.496886,716.804533,5.132788,135.149087,0.573,384.863698,43.019291,135.149087,5.132788
POEM2021_T008_L020_2023.03.29_105023_030_ABC.png,Full,149,233,373.690625,0.62351,40.732012,0.128436,0.095555,0.491899,691.314172,6.492895,148.161204,0.516,373.690625,47.159806,148.161204,6.492895
POEM2021_T008_L020_2023.04.21_093350_031_IAC.png,Full,164,354,402.204115,0.88015,45.283829,0.135242,0.105544,0.63456,730.962621,7.819955,168.110737,0.564,402.204115,53.504038,168.110737,7.819955
POEM2021_T008_L020_2023.05.25_092935_032_IAC.png,Full,168,378,424.803526,0.889823,46.821768,0.133825,0.105544,0.642425,762.074988,8.034988,175.803742,0.605,424.803526,55.95735,175.803742,8.034988
POEM2021_T008_L020_2023.06.19_095226_033_IAC.png,Full,159,338,409.773802,0.824845,38.570535,0.111444,0.094595,0.583433,746.247831,5.282193,141.721808,0.556,409.773802,45.111453,141.721808,5.282193
POEM2021_T008_L022_2022.09.01_100227_026_IAC.png,Full,118,102,217.522298,0.468917,20.274973,0.104783,0.090651,0.380784,420.771203,2.282735,70.956458,0.442,217.522298,22.586142,70.956458,2.282735
POEM2021_T008_L022_2022.10.12_094840_027_IAC.png,Full,136,119,240.589629,0.494618,23.715257,0.110914,0.090651,0.440176,464.775881,3.017531,82.874354,0.47,240.589629,26.377723,82.874354,3.017531
POEM2021_T008_L022_2022.11.08_114709_028_IAC.png,Full,143,156,242.025238,0.644561,23.292915,0.108622,0.085467,0.397444,464.366614,2.911018,81.791807,0.471,242.025238,26.034754,81.791807,2.911018
POEM2021_T008_L022_2023.02.15_103514_029_IAC.png,Full,126,165,234.12466,0.704753,22.925493,0.110487,0.086529,0.416295,448.009416,2.960987,80.469876,0.524,234.12466,25.613385,80.469876,2.960987
POEM2021_T008_L022_2023.03.29_105034_030_ABC.png,Full,138,155,257.43838,0.602086,26.076972,0.1146,0.094595,0.435798,493.918233,3.452436,91.631003,0.519,257.43838,29.165885,91.631003,3.452436
POEM2021_T008_L022_2023.04.21_093359_031_IAC.png,Full,161,242,284.623011,0.850247,32.625,0.136313,0.102916,0.658983,523.219457,6.117949,121.31863,0.489,284.623011,38.616919,121.31863,6.117949
POEM2021_T008_L022_2023.05.25_092945_032_IAC.png,Full,188,273,379.728756,0.718934,46.860254,0.150226,0.116248,0.919118,685.052319,9.720579,178.517088,0.564,379.728756,56.818417,178.517088,9.720579
POEM2021_T008_L022_2023.06.19_095236_033_IAC.png,Full,207,291,398.010801,0.731136,41.601169,0.121848,0.102916,0.517234,738.162329,5.839268,151.13847,0.609,398.010801,48.108869,151.13847,5.839268
POEM2021_T008_L024_2022.09.01_100236_026_IAC.png,Full,27,11,22.172825,0.496103,1.391527,0.067004,0.067568,0.154078,44.890149,0.086997,4.674158,0.266,22.172825,1.487246,4.674158,0.086997
POEM2021_T008_L024_2022.10.12_094848_027_IAC.png,Full,66,42,57.439992,0.731198,4.681245,0.08807,0.081081,0.259938,114.916964,0.417242,15.870159,0.354,57.439992,5.051241,15.870159,0.417242
POEM2021_T008_L024_2022.11.08_114718_028_IAC.png,Full,61,32,53.547805,0.597597,4.46576,0.089101,0.082199,0.256757,108.224866,0.392861,14.993537,0.352,53.547805,4.772591,14.993537,0.392861
POEM2021_T008_L024_2023.02.15_103526_029_IAC.png,Full,52,35,48.377349,0.723479,3.478908,0.076895,0.076444,0.19111,96.9055,0.252059,11.749337,0.334,48.377349,3.738373,11.749337,0.252059
POEM2021_T008_L024_2023.03.29_105044_030_ABC.png,Full,44,8,33.218992,0.240826,2.302,0.072186,0.068906,0.180293,68.743361,0.153192,7.580058,0.33,33.218992,2.412808,7.580058,0.153192
POEM2021_T008_L024_2023.04.21_093408_031_IAC.png,Full,46,24,35.828952,0.669849,2.659651,0.079107,0.072772,0.205832,73.271891,0.202922,8.915555,0.356,35.828952,2.836937,8.915555,0.202922
POEM2021_T008_L024_2023.05.25_092954_032_IAC.png,Full,101,70,99.882562,0.700823,8.710373,0.093677,0.086529,0.258175,200.163573,0.811214,29.337744,0.364,99.882562,9.337719,29.337744,0.811214
POEM2021_T008_L024_2023.06.19_095246_033_IAC.png,Full,53,17,47.125331,0.36074,3.462473,0.079076,0.067568,0.254972,97.384488,0.282205,11.642719,0.341,47.125331,3.70483,11.642719,0.282205
POEM2021_T008_L026_2022.09.01_100245_026_IAC.png,Full,139,155,156.13805,0.992711,13.562637,0.098869,0.081081,0.474707,298.869862,1.676734,48.076272,0.428,156.13805,15.301406,48.076272,1.676734
POEM2021_T008_L026_2022.10.12_094859_027_IAC.png,Full,130,129,129.356753,0.997242,11.840577,0.101317,0.081081,0.51794,252.660102,1.47047,40.932568,0.416,129.356753,13.026781,40.932568,1.47047
POEM2021_T008_L026_2022.11.08_114727_028_IAC.png,Full,129,147,151.154945,0.972512,15.281729,0.113569,0.095555,0.371068,292.434782,1.962412,53.762294,0.406,151.154945,17.112295,53.762294,1.962412
POEM2021_T008_L026_2023.02.15_103537_029_IAC.png,Full,99,124,133.221893,0.930778,15.263057,0.138819,0.094595,0.645403,248.593893,3.442324,57.594566,0.395,133.221893,18.331173,57.594566,3.442324
POEM2021_T008_L026_2023.03.29_105054_030_ABC.png,Full,108,98,109.788964,0.892622,14.18015,0.154982,0.095555,0.728853,206.882192,3.612809,52.866695,0.388,109.788964,16.826116,52.866695,3.612809
POEM2021_T008_L026_2023.04.21_093417_031_IAC.png,Full,78,111,90.390813,1.228001,13.490184,0.193903,0.124588,0.716726,158.977521,4.458249,54.287015,0.407,90.390813,17.279121,54.287015,4.458249
POEM2021_T008_L026_2023.05.25_093005_032_IAC.png,Full,144,148,159.965983,0.925197,22.540997,0.166427,0.121622,0.645403,301.559526,5.409204,83.072835,0.417,159.965983,26.44232,83.072835,5.409204
POEM2021_T008_L026_2023.06.19_095256_033_IAC.png,Full,111,122,141.016193,0.865149,16.865687,0.138152,0.102916,0.618824,266.830277,3.164157,60.839089,0.393,141.016193,19.365296,60.839089,3.164157
POEM2021_T008_L028_2022.09.01_100253_026_IAC.png,Full,53,15,51.198189,0.292979,3.36208,0.06922,0.067568,0.209786,104.170093,0.21759,11.130901,0.371,51.198189,3.542688,11.130901,0.21759
POEM2021_T008_L028_2022.10.12_094908_027_IAC.png,Full,40,4,38.867586,0.102914,2.516801,0.068718,0.067568,0.135809,79.469025,0.154553,8.395654,0.304,38.867586,2.67242,8.395654,0.154553
POEM2021_T008_L028_2022.11.08_114737_028_IAC.png,Full,39,7,37.207495,0.188134,2.414491,0.069485,0.067568,0.183804,76.047409,0.15383,8.128386,0.329,37.207495,2.586761,8.128386,0.15383
POEM2021_T008_L028_2023.02.15_103548_029_IAC.png,Full,46,74,65.003781,1.138395,11.159971,0.225261,0.151086,0.646675,108.722616,4.148235,45.356413,0.391,65.003781,14.43681,45.356413,4.148235
POEM2021_T008_L028_2023.03.29_105104_030_ABC.png,Full,46,39,59.238332,0.658357,11.52479,0.239577,0.151086,0.662576,106.60987,4.314144,44.185169,0.393,59.238332,14.064576,44.185169,4.314144
POEM2021_T008_L028_2023.04.21_093427_031_IAC.png,Full,39,36,51.981266,0.692557,11.585236,0.270511,0.189189,0.735215,93.80364,4.682257,43.862792,0.363,51.981266,13.96196,43.862792,4.682257
POEM2021_T008_L028_2023.05.25_093015_032_IAC.png,Full,59,58,68.830088,0.842655,11.448457,0.196791,0.145545,0.626013,128.519503,3.171352,42.4895,0.357,68.830088,13.524828,42.4895,3.171352
